,Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind_Speed,Wind_Pres,Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
23881,1955215N15320,1955,2, NA, NA,CONNIE,1955-08-13 6:00, TS,37.7,-76.2,60,974,atcf,69.835,86.745,main
23882,1955215N15320,1955,2, NA, NA,CONNIE,1955-08-13 12:00, TS,39.1,-76.6,50,982,atcf,58.681999999999995,80.705,main
23883,1955215N15320,1955,2, NA, NA,CONNIE,1955-08-13 18:00, TS,40.5,-77.4,45,995,atcf,50.43600000000001,63.38,main
23884,1955215N15320,1955,2, NA, NA,CONNIE,1955-08-14 0:00, TS,41.9,-79.3,45,998,atcf,50.43600000000001,57.788999999999994,main
23885,1955215N15320,1955,2, NA, NA,CONNIE,1955-08-14 6:00, TS,42.9,-81.3,40,1002,atcf,42.727,45.641999999999996,main
23886,1955215N15320,1955,2, NA, NA,CONNIE,1955-08-14 12:00, TS,43.7,-82.5,40,1006,atcf,42.727,26.919,main
23887,1955215N15320,1955,2, NA, NA,CONNIE,1955-08-14 18:00, TS,44.5,-83.3,35,1010,atcf,32.623000000000005,5.681,main
23888,1955215N15320,1955,2, NA, NA,CONNIE,1955-08-15 0:00, TS,45.4,-83.0,35,1011,atcf,32.623000000000005,3.78,main
23907,1955219N16319,1955,3, NA, NA,DIANE,1955-08-11 18:00, TS,23.8,-61.8,45,1004,atcf,50.43600000000001,38.284,main
23911,1955219N16319,1955,3, NA, NA,DIANE,1955-08-12 18:00, TS,25.5,-61.0,75,975,atcf,82.04299999999999,85.94,main
23912,1955219N16319,1955,3, NA, NA,DIANE,1955-08-13 0:00, TS,26.0,-60.8,70,980,atcf,78.944,82.079,main
23915,1955219N16319,1955,3, NA, NA,DIANE,1955-08-13 18:00, TS,27.4,-62.6,90,969,atcf,89.126,89.833,main
23917,1955219N16319,1955,3, NA, NA,DIANE,1955-08-14 6:00, TS,27.3,-64.7,80,976,atcf,85.15,85.417,main
23918,1955219N16319,1955,3, NA, NA,DIANE,1955-08-14 12:00, TS,27.5,-65.7,75,980,atcf,82.04299999999999,82.079,main
23921,1955219N16319,1955,3, NA, NA,DIANE,1955-08-15 6:00, TS,28.7,-69.5,80,973,atcf,85.15,87.16799999999999,main
23923,1955219N16319,1955,3, NA, NA,DIANE,1955-08-15 18:00, TS,29.7,-72.3,80,973,atcf,85.15,87.16799999999999,main
23926,1955219N16319,1955,3, NA, NA,DIANE,1955-08-16 12:00, TS,30.9,-75.3,75,982,atcf,82.04299999999999,80.705,main
23927,1955219N16319,1955,3, NA, NA,DIANE,1955-08-16 18:00, TS,31.7,-76.2,75,983,atcf,82.04299999999999,79.919,main
23928,1955219N16319,1955,3, NA, NA,DIANE,1955-08-17 0:00, TS,32.5,-76.9,70,984,atcf,78.944,78.971,main
23930,1955219N16319,1955,3, NA, NA,DIANE,1955-08-17 12:00, TS,34.0,-77.9,60,985,atcf,69.835,77.843,main
23931,1955219N16319,1955,3, NA, NA,DIANE,1955-08-17 18:00, TS,35.1,-78.4,55,990,atcf,64.41199999999999,71.294,main
23932,1955219N16319,1955,3, NA, NA,DIANE,1955-08-18 0:00, TS,36.5,-78.7,50,993,atcf,58.681999999999995,67.99600000000001,main
23933,1955219N16319,1955,3, NA, NA,DIANE,1955-08-18 6:00, TS,37.8,-78.8,45,999,atcf,50.43600000000001,56.052,main
23934,1955219N16319,1955,3, NA, NA,DIANE,1955-08-18 12:00, TS,38.8,-78.1,40,1001,atcf,42.727,49.193000000000005,main
23935,1955219N16319,1955,3, NA, NA,DIANE,1955-08-18 18:00, TS,39.6,-76.9,35,1004,atcf,32.623000000000005,38.284,main
23936,1955219N16319,1955,3, NA, NA,DIANE,1955-08-19 0:00, TS,40.2,-75.7,35,1003,atcf,32.623000000000005,42.121,main
23937,1955219N16319,1955,3, NA, NA,DIANE,1955-08-19 6:00, TS,40.5,-74.5,40,1001,atcf,42.727,49.193000000000005,main
23938,1955219N16319,1955,3, NA, NA,DIANE,1955-08-19 12:00, TS,40.7,-73.0,40,998,atcf,42.727,57.788999999999994,main
23973,1955234N11318,1955,4, NA, NA,EDITH,1955-08-25 18:00, TS,23.4,-60.0,50,998,atcf,58.681999999999995,57.788999999999994,main
23977,1955234N11318,1955,4, NA, NA,EDITH,1955-08-26 18:00, TS,25.3,-63.1,65,987,atcf,74.042,75.141,main
23980,1955234N11318,1955,4, NA, NA,EDITH,1955-08-27 12:00, TS,26.7,-63.8,50,992,atcf,58.681999999999995,69.087,main
23981,1955234N11318,1955,4, NA, NA,EDITH,1955-08-27 18:00, TS,27.1,-64.0,50,993,atcf,58.681999999999995,67.99600000000001,main
23982,1955234N11318,1955,4, NA, NA,EDITH,1955-08-28 0:00, TS,27.4,-64.2,50,991,atcf,58.681999999999995,70.415,main
23985,1955234N11318,1955,4, NA, NA,EDITH,1955-08-28 18:00, TS,28.3,-64.0,55,990,atcf,64.41199999999999,71.294,main
23992,1955234N11318,1955,4, NA, NA,EDITH,1955-08-30 12:00, TS,35.0,-59.4,85,967,atcf,87.38600000000001,90.559,main
24020,1955238N25275,1955,5, NA, GM,UNNAMED,1955-08-26 18:00, TS,28.9,-87.0,40,1004,atcf,42.727,38.284,main
24040,1955245N19329,1955,6, NA, NA,FLORA,1955-09-04 18:00, TS,24.7,-48.5,65,989,atcf,74.042,73.154,main
24043,1955245N19329,1955,6, NA, NA,FLORA,1955-09-05 12:00, TS,27.4,-52.4,80,975,atcf,85.15,85.94,main
24044,1955245N19329,1955,6, NA, NA,FLORA,1955-09-05 18:00, TS,28.2,-53.3,80,971,atcf,85.15,88.219,main
24045,1955245N19329,1955,6, NA, NA,FLORA,1955-09-06 0:00, TS,29.3,-53.9,75,977,atcf,82.04299999999999,84.82799999999999,main
24048,1955245N19329,1955,6, NA, NA,FLORA,1955-09-06 18:00, TS,31.3,-55.2,90,967,atcf,89.126,90.559,main
24056,1955245N19329,1955,6, NA, NA,FLORA,1955-09-08 18:00, TS,40.7,-49.7,80,975,atcf,85.15,85.94,main
24058,1955245N19329,1955,6, NA, NA,FLORA,1955-09-09 6:00, ET,44.0,-44.0,70,976,atcf,78.944,85.417,main
24068,1955247N20267,1955,7, NA, GM,GLADYS,1955-09-05 12:00, TS,23.0,-97.0,65,997,atcf,74.042,59.766000000000005,main
24069,1955247N20267,1955,7, NA, GM,GLADYS,1955-09-05 18:00, TS,23.3,-97.5,65,996,atcf,74.042,62.059,main
24070,1955247N20267,1955,7, NA, NA,GLADYS,1955-09-05 22:00, TS,23.1,-97.8,65,996,atcf,74.042,62.059,main
24085,1955253N14319,1955,8, NA, NA,IONE,1955-09-12 18:00, TS,14.0,-55.8,35,1007,atcf,32.623000000000005,21.551,main
24092,1955253N14319,1955,8, NA, NA,IONE,1955-09-14 12:00, TS,17.9,-60.6,50,1001,atcf,58.681999999999995,49.193000000000005,main
24093,1955253N14319,1955,8, NA, NA,IONE,1955-09-14 18:00, TS,18.5,-61.4,50,1000,atcf,58.681999999999995,51.358999999999995,main
24096,1955253N14319,1955,8, NA, NA,IONE,1955-09-15 12:00, TS,21.9,-64.4,70,990,atcf,78.944,71.294,main
24100,1955253N14319,1955,8, NA, NA,IONE,1955-09-16 12:00, TS,24.1,-69.3,75,985,atcf,82.04299999999999,77.843,main
24103,1955253N14319,1955,8, NA, NA,IONE,1955-09-17 6:00, TS,25.7,-71.9,90,971,atcf,89.126,88.219,main
24104,1955253N14319,1955,8, NA, NA,IONE,1955-09-17 12:00, TS,26.3,-72.5,105,950,atcf,94.649,95.917,main
24105,1955253N14319,1955,8, NA, NA,IONE,1955-09-17 18:00, TS,27.0,-73.2,120,938,atcf,97.803,98.363,main
24108,1955253N14319,1955,8, NA, NA,IONE,1955-09-18 12:00, TS,29.8,-75.3,110,943,atcf,95.559,97.65700000000001,main
24112,1955253N14319,1955,8, NA, NA,IONE,1955-09-19 11:00, TS,34.7,-76.7,90,955,atcf,89.126,94.709,main
24113,1955253N14319,1955,8, NA, NA,IONE,1955-09-19 12:00, TS,34.8,-76.7,90,955,atcf,89.126,94.709,main
24116,1955253N14319,1955,8, NA, NA,IONE,1955-09-20 6:00, TS,36.6,-75.7,65,976,atcf,74.042,85.417,main
24118,1955253N14319,1955,8, NA, NA,IONE,1955-09-20 18:00, TS,38.0,-72.0,75,982,atcf,82.04299999999999,80.705,main
24119,1955253N14319,1955,8, NA, NA,IONE,1955-09-21 0:00, TS,39.3,-68.3,80,976,atcf,85.15,85.417,main
24147,1955255N19294,1955,9, NA, NA,HILDA,1955-09-12 15:00, TS,20.0,-68.5,55,996,atcf,64.41199999999999,62.059,main
24152,1955255N19294,1955,9, NA, NA,HILDA,1955-09-13 18:00, TS,20.2,-73.6,70,986,atcf,78.944,77.087,main
24153,1955255N19294,1955,9, NA, NA,HILDA,1955-09-13 21:00, TS,20.2,-74.2,70,986,atcf,78.944,77.087,main
24158,1955255N19294,1955,9, NA, CS,HILDA,1955-09-15 0:00, TS,19.5,-80.6,60,995,atcf,69.835,63.38,main
24159,1955255N19294,1955,9, NA, CS,HILDA,1955-09-15 3:00, TS,19.3,-81.2,65,995,atcf,74.042,63.38,main
24161,1955255N19294,1955,9, NA, CS,HILDA,1955-09-15 12:00, TS,19.1,-83.4,90,980,atcf,89.126,82.079,main
24163,1955255N19294,1955,9, NA, CS,HILDA,1955-09-16 0:00, TS,19.2,-85.4,105,963,atcf,94.649,92.14,main
24171,1955255N19294,1955,9, NA, GM,HILDA,1955-09-17 18:00, TS,21.0,-92.0,65,985,atcf,74.042,77.843,main
24174,1955255N19294,1955,9, NA, GM,HILDA,1955-09-18 12:00, TS,21.5,-94.2,85,970,atcf,87.38600000000001,88.58200000000001,main
24178,1955255N19294,1955,9, NA, NA,HILDA,1955-09-19 11:00, TS,22.3,-97.9,105,952,atcf,94.649,95.46700000000001,main
24179,1955255N19294,1955,9, NA, NA,HILDA,1955-09-19 12:00, TS,22.3,-98.1,105,952,atcf,94.649,95.46700000000001,main
24187,1955265N13307,1955,10, NA, NA,JANET,1955-09-22 12:00, TS,13.0,-58.9,80,979,atcf,85.15,83.38,main
24192,1955265N13307,1955,10, NA, CS,JANET,1955-09-23 18:00, TS,13.0,-64.8,60,996,atcf,69.835,62.059,main
24195,1955265N13307,1955,10, NA, CS,JANET,1955-09-24 12:00, TS,13.7,-68.2,55,996,atcf,64.41199999999999,62.059,main
24196,1955265N13307,1955,10, NA, CS,JANET,1955-09-24 18:00, TS,13.8,-69.4,60,995,atcf,69.835,63.38,main
24199,1955265N13307,1955,10, NA, CS,JANET,1955-09-25 12:00, TS,13.9,-72.9,65,993,atcf,74.042,67.99600000000001,main
24200,1955265N13307,1955,10, NA, CS,JANET,1955-09-25 18:00, TS,14.2,-74.2,70,988,atcf,78.944,74.059,main
24203,1955265N13307,1955,10, NA, CS,JANET,1955-09-26 12:00, TS,15.0,-77.2,90,970,atcf,89.126,88.58200000000001,main
24208,1955265N13307,1955,10, NA, CS,JANET,1955-09-27 15:00, TS,17.3,-83.0,135,938,atcf,99.376,98.363,main
24212,1955265N13307,1955,10, NA, CS,JANET,1955-09-28 5:00, TS,18.4,-87.8,150,914,atcf,99.88,99.77,main
24213,1955265N13307,1955,10, NA, CS,JANET,1955-09-28 6:00, TS,18.5,-88.2,150,914,atcf,99.88,99.77,main
24214,1955265N13307,1955,10, NA, NA,JANET,1955-09-28 12:00, TS,18.9,-90.2,105,950,atcf,94.649,95.917,main
24271,1955288N13281,1955,13, NA, CS,KATIE,1955-10-16 18:00, TS,16.2,-72.9,75,984,atcf,82.04299999999999,78.971,main
24276,1955288N13281,1955,13, NA, NA,KATIE,1955-10-17 18:00, TS,20.5,-70.6,50,1000,atcf,58.681999999999995,51.358999999999995,main
24280,1955288N13281,1955,13, NA, NA,KATIE,1955-10-18 18:00, TS,26.9,-67.1,50,999,atcf,58.681999999999995,56.052,main
24284,1956159N34285,1956,1, NA, NA,UNNAMED,1956-06-07 12:00, TS,33.7,-75.6,35,1002,atcf,32.623000000000005,45.641999999999996,main
24303,1956164N20269,1956,2, NA, GM,UNNAMED,1956-06-13 12:00, TS,27.5,-90.9,50,1004,atcf,58.681999999999995,38.284,main
24306,1956164N20269,1956,2, NA, NA,UNNAMED,1956-06-14 0:00, TS,31.0,-90.6,35,1001,atcf,32.623000000000005,49.193000000000005,main
24308,1956164N20269,1956,2, NA, NA,UNNAMED,1956-06-14 12:00, TS,33.8,-91.7,25,1006,atcf,5.031000000000001,26.919,main
24313,1956208N21268,1956,3, NA, GM,ANNA,1956-07-26 0:00, TS,21.0,-93.3,35,1006,atcf,32.623000000000005,26.919,main
24315,1956208N21268,1956,3, NA, GM,ANNA,1956-07-26 12:00, TS,21.4,-95.6,65,991,atcf,74.042,70.415,main
24327,1956222N14313,1956,4, NA, NA,BETSY,1956-08-10 18:00, TS,14.7,-56.0,90,979,atcf,89.126,83.38,main
24331,1956222N14313,1956,4, NA, CS,BETSY,1956-08-11 18:00, TS,16.0,-61.8,90,979,atcf,89.126,83.38,main
24334,1956222N14313,1956,4, NA, CS,BETSY,1956-08-12 12:00, TS,17.9,-65.9,85,981,atcf,87.38600000000001,81.437,main
24338,1956222N14313,1956,4, NA, NA,BETSY,1956-08-13 12:00, TS,22.0,-71.4,100,972,atcf,92.94,87.74,main
24342,1956222N14313,1956,4, NA, NA,BETSY,1956-08-14 12:00, TS,25.7,-76.0,105,960,atcf,94.649,92.985,main
24344,1956222N14313,1956,4, NA, NA,BETSY,1956-08-15 0:00, TS,27.2,-76.9,90,968,atcf,89.126,90.116,main
24346,1956222N14313,1956,4, NA, NA,BETSY,1956-08-15 12:00, TS,28.3,-76.7,95,963,atcf,91.67,92.14,main
24349,1956222N14313,1956,4, NA, NA,BETSY,1956-08-16 6:00, TS,29.9,-75.2,80,973,atcf,85.15,87.16799999999999,main
24352,1956222N14313,1956,4, NA, NA,BETSY,1956-08-17 0:00, TS,33.7,-72.4,100,954,atcf,92.94,95.07799999999999,main
24379,1956251N25285,1956,5, NA, NA,CARLA,1956-09-09 0:00, TS,30.7,-72.5,35,1003,atcf,32.623000000000005,42.121,main
24380,1956251N25285,1956,5, NA, NA,CARLA,1956-09-09 6:00, TS,31.4,-72.0,35,1002,atcf,32.623000000000005,45.641999999999996,main
24381,1956251N25285,1956,5, NA, NA,CARLA,1956-09-09 12:00, TS,32.0,-70.8,40,1000,atcf,42.727,51.358999999999995,main
24411,1956254N21269,1956,6, NA, GM,DORA,1956-09-10 18:00, TS,21.1,-93.0,35,1010,atcf,32.623000000000005,5.681,main
24415,1956254N21269,1956,6, NA, GM,DORA,1956-09-11 18:00, TS,21.7,-95.5,45,1004,atcf,50.43600000000001,38.284,main
24418,1956254N21269,1956,6, NA, GM,DORA,1956-09-12 12:00, TS,21.1,-96.8,50,1004,atcf,58.681999999999995,38.284,main
24419,1956254N21269,1956,6, NA, NA,DORA,1956-09-12 18:00, TS,20.9,-97.3,50,1000,atcf,58.681999999999995,51.358999999999995,main
24425,1956256N24284,1956,7, NA, NA,ETHEL,1956-09-12 18:00, TS,26.6,-73.2,50,999,atcf,58.681999999999995,56.052,main
24428,1956256N24284,1956,7, NA, NA,ETHEL,1956-09-13 12:00, TS,28.2,-72.0,35,1007,atcf,32.623000000000005,21.551,main
24442,1956265N18274,1956,8, NA, GM,FLOSSY,1956-09-23 6:00, TS,25.0,-91.1,55,994,atcf,64.41199999999999,65.46600000000001,main
24445,1956265N18274,1956,8, NA, GM,FLOSSY,1956-09-24 0:00, TS,28.0,-90.9,75,984,atcf,82.04299999999999,78.971,main
24447,1956265N18274,1956,8, NA, GM,FLOSSY,1956-09-24 10:00, TS,29.1,-89.4,75,980,atcf,82.04299999999999,82.079,main
24448,1956265N18274,1956,8, NA, GM,FLOSSY,1956-09-24 12:00, TS,29.4,-88.9,75,980,atcf,82.04299999999999,82.079,main
24450,1956265N18274,1956,8, NA, GM,FLOSSY,1956-09-25 0:00, TS,30.4,-86.4,80,974,atcf,85.15,86.745,main
24453,1956265N18274,1956,8, NA, NA,FLOSSY,1956-09-25 18:00, ET,31.9,-83.2,35,998,atcf,32.623000000000005,57.788999999999994,main
24454,1956265N18274,1956,8, NA, NA,FLOSSY,1956-09-26 0:00, ET,32.6,-81.8,40,999,atcf,42.727,56.052,main
24455,1956265N18274,1956,8, NA, NA,FLOSSY,1956-09-26 6:00, ET,33.4,-80.3,45,999,atcf,50.43600000000001,56.052,main
24456,1956265N18274,1956,8, NA, NA,FLOSSY,1956-09-26 12:00, ET,34.1,-79.1,45,1001,atcf,50.43600000000001,49.193000000000005,main
24457,1956265N18274,1956,8, NA, NA,FLOSSY,1956-09-26 18:00, ET,34.5,-78.4,45,1001,atcf,50.43600000000001,49.193000000000005,main
24458,1956265N18274,1956,8, NA, NA,FLOSSY,1956-09-27 0:00, ET,34.8,-78.0,50,1002,atcf,58.681999999999995,45.641999999999996,main
24459,1956265N18274,1956,8, NA, NA,FLOSSY,1956-09-27 6:00, ET,35.0,-77.6,50,1005,atcf,58.681999999999995,32.311,main
24460,1956265N18274,1956,8, NA, NA,FLOSSY,1956-09-27 12:00, ET,35.3,-77.2,50,1008,atcf,58.681999999999995,15.950999999999999,main
24461,1956265N18274,1956,8, NA, NA,FLOSSY,1956-09-27 18:00, ET,35.6,-76.6,50,1009,atcf,58.681999999999995,9.984,main
24462,1956265N18274,1956,8, NA, NA,FLOSSY,1956-09-28 0:00, ET,36.3,-75.7,50,1011,atcf,58.681999999999995,3.78,main
24505,1956289N23280,1956,10, NA, NA,UNNAMED,1956-10-16 12:00, TS,28.2,-80.7,50,999,atcf,58.681999999999995,56.052,main
24507,1956289N23280,1956,10, NA, NA,UNNAMED,1956-10-17 0:00, TS,30.1,-80.3,50,997,atcf,58.681999999999995,59.766000000000005,main
24508,1956289N23280,1956,10, NA, NA,UNNAMED,1956-10-17 6:00, TS,31.1,-79.8,50,996,atcf,58.681999999999995,62.059,main
24512,1956289N23280,1956,10, NA, NA,UNNAMED,1956-10-18 6:00, ET,36.4,-75.9,45,999,atcf,50.43600000000001,56.052,main
24519,1956305N20285,1956,11, NA, NA,GRETA,1956-10-31 18:00, TS,21.9,-75.3,30,1003,atcf,17.645,42.121,main
24524,1956305N20285,1956,11, NA, NA,GRETA,1956-11-02 0:00, TS,28.5,-72.3,50,992,atcf,58.681999999999995,69.087,main
24530,1956305N20285,1956,11, NA, NA,GRETA,1956-11-03 12:00, TS,25.7,-72.1,60,982,atcf,69.835,80.705,main
24535,1956305N20285,1956,11, NA, NA,GRETA,1956-11-04 18:00, TS,22.2,-67.1,85,970,atcf,87.38600000000001,88.58200000000001,main
24538,1956305N20285,1956,11, NA, NA,GRETA,1956-11-05 12:00, TS,25.3,-61.7,85,970,atcf,87.38600000000001,88.58200000000001,main
24558,1957159N25271,1957,1, NA, GM,UNNAMED,1957-06-08 12:00, TS,26.5,-87.8,40,1002,atcf,42.727,45.641999999999996,main
24560,1957159N25271,1957,1, NA, GM,UNNAMED,1957-06-09 0:00, TS,30.0,-84.3,45,1000,atcf,50.43600000000001,51.358999999999995,main
24561,1957159N25271,1957,1, NA, GM,UNNAMED,1957-06-09 0:30, TS,30.1,-84.2,45,1000,atcf,50.43600000000001,51.358999999999995,main
24562,1957159N25271,1957,1, NA, NA,UNNAMED,1957-06-09 6:00, TS,31.6,-82.3,35,1003,atcf,32.623000000000005,42.121,main
24563,1957159N25271,1957,1, NA, NA,UNNAMED,1957-06-09 12:00, TS,32.1,-80.2,35,1000,atcf,32.623000000000005,51.358999999999995,main
24567,1957159N25271,1957,1, NA, NA,UNNAMED,1957-06-10 12:00, ET,32.8,-72.6,65,996,atcf,74.042,62.059,main
24594,1957176N21267,1957,2, NA, GM,AUDREY,1957-06-25 18:00, TS,22.6,-93.5,65,989,atcf,74.042,73.154,main
24595,1957176N21267,1957,2, NA, GM,AUDREY,1957-06-26 0:00, TS,23.1,-93.5,75,979,atcf,82.04299999999999,83.38,main
24598,1957176N21267,1957,2, NA, GM,AUDREY,1957-06-26 18:00, TS,25.6,-93.8,80,973,atcf,85.15,87.16799999999999,main
24601,1957176N21267,1957,2, NA, GM,AUDREY,1957-06-27 12:00, TS,29.3,-93.8,110,946,atcf,95.559,97.071,main
24602,1957176N21267,1957,2, NA, GM,AUDREY,1957-06-27 13:30, TS,29.8,-93.7,110,946,atcf,95.559,97.071,main
24613,1957220N27273,1957,3, NA, GM,BERTHA,1957-08-09 0:00, TS,27.5,-89.9,55,1000,atcf,64.41199999999999,51.358999999999995,main
24616,1957220N27273,1957,3, NA, GM,BERTHA,1957-08-09 18:00, TS,29.0,-92.2,50,1005,atcf,58.681999999999995,32.311,main
24618,1957220N27273,1957,3, NA, GM,BERTHA,1957-08-10 6:00, TS,29.7,-93.9,55,998,atcf,64.41199999999999,57.788999999999994,main
24646,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-08 0:00, TS,17.4,-42.9,120,945,atcf,97.803,97.271,main
24653,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-09 18:00, TS,19.1,-49.1,85,975,atcf,87.38600000000001,85.94,main
24655,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-10 6:00, TS,19.7,-50.7,75,977,atcf,82.04299999999999,84.82799999999999,main
24656,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-10 12:00, TS,19.9,-51.4,70,985,atcf,78.944,77.843,main
24659,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-11 6:00, TS,20.6,-52.4,65,985,atcf,74.042,77.843,main
24660,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-11 12:00, TS,20.9,-52.4,65,984,atcf,74.042,78.971,main
24661,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-11 18:00, TS,21.2,-52.4,70,978,atcf,78.944,84.226,main
24664,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-12 12:00, TS,22.8,-52.6,90,960,atcf,89.126,92.985,main
24665,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-12 18:00, TS,23.6,-52.7,95,957,atcf,91.67,94.259,main
24667,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-13 6:00, TS,25.0,-52.5,105,951,atcf,94.649,95.75399999999999,main
24668,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-13 12:00, TS,25.7,-52.4,100,953,atcf,92.94,95.281,main
24669,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-13 18:00, TS,26.4,-52.2,90,963,atcf,89.126,92.14,main
24671,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-14 6:00, TS,27.7,-52.5,90,964,atcf,89.126,91.81299999999999,main
24672,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-14 12:00, TS,28.1,-53.0,90,964,atcf,89.126,91.81299999999999,main
24673,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-14 18:00, TS,28.4,-54.0,90,963,atcf,89.126,92.14,main
24675,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-15 6:00, TS,29.3,-56.5,85,967,atcf,87.38600000000001,90.559,main
24676,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-15 12:00, TS,30.0,-57.8,90,965,atcf,89.126,91.214,main
24677,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-15 18:00, TS,30.8,-58.9,90,961,atcf,89.126,92.772,main
24678,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-16 0:00, TS,31.4,-59.9,90,964,atcf,89.126,91.81299999999999,main
24679,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-16 6:00, TS,32.0,-60.9,85,966,atcf,87.38600000000001,90.855,main
24680,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-16 12:00, TS,32.5,-62.0,80,969,atcf,85.15,89.833,main
24682,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-17 0:00, TS,33.9,-63.6,80,970,atcf,85.15,88.58200000000001,main
24683,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-17 6:00, TS,34.6,-64.3,75,974,atcf,82.04299999999999,86.745,main
24684,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-17 12:00, TS,35.3,-64.2,75,975,atcf,82.04299999999999,85.94,main
24685,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-17 18:00, TS,35.8,-63.3,75,978,atcf,82.04299999999999,84.226,main
24687,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-18 6:00, TS,36.0,-60.7,70,978,atcf,78.944,84.226,main
24688,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-18 12:00, TS,35.9,-59.3,70,978,atcf,78.944,84.226,main
24692,1957245N13339,1957,4, NA, NA,CARRIE,1957-09-19 12:00, TS,34.7,-53.4,80,970,atcf,85.15,88.58200000000001,main
24723,1957250N24270,1957,5, NA, GM,DEBBIE,1957-09-08 12:00, TS,29.7,-87.0,35,1003,atcf,32.623000000000005,42.121,main
24732,1957259N21267,1957,6, NA, GM,ESTHER,1957-09-17 0:00, TS,23.4,-93.0,40,1000,atcf,42.727,51.358999999999995,main
24735,1957259N21267,1957,6, NA, GM,ESTHER,1957-09-17 18:00, TS,25.1,-92.8,40,1004,atcf,42.727,38.284,main
24737,1957259N21267,1957,6, NA, GM,ESTHER,1957-09-18 6:00, TS,27.9,-91.6,50,1000,atcf,58.681999999999995,51.358999999999995,main
24740,1957259N21267,1957,6, NA, NA,ESTHER,1957-09-19 0:00, TS,31.5,-90.7,35,1002,atcf,32.623000000000005,45.641999999999996,main
24747,1957264N32294,1957,7, NA, NA,FRIEDA,1957-09-21 12:00, TS,27.2,-65.8,30,1005,atcf,17.645,32.311,main
24748,1957264N32294,1957,7, NA, NA,FRIEDA,1957-09-21 18:00, TS,27.5,-65.5,30,1004,atcf,17.645,38.284,main
24750,1957264N32294,1957,7, NA, NA,FRIEDA,1957-09-22 6:00, TS,27.5,-66.7,40,1001,atcf,42.727,49.193000000000005,main
24755,1957264N32294,1957,7, NA, NA,FRIEDA,1957-09-23 12:00, TS,27.3,-71.8,45,1004,atcf,50.43600000000001,38.284,main
24759,1957264N32294,1957,7, NA, NA,FRIEDA,1957-09-24 12:00, TS,31.5,-71.0,45,1002,atcf,50.43600000000001,45.641999999999996,main
24761,1957264N32294,1957,7, NA, NA,FRIEDA,1957-09-25 0:00, TS,33.2,-68.5,60,995,atcf,69.835,63.38,main
24764,1957264N32294,1957,7, NA, NA,FRIEDA,1957-09-25 18:00, TS,37.4,-62.6,75,975,atcf,82.04299999999999,85.94,main
24765,1957264N32294,1957,7, NA, NA,FRIEDA,1957-09-26 0:00, TS,38.8,-60.8,75,976,atcf,82.04299999999999,85.417,main
24776,1957296N23302,1957,8, NA, NA,UNNAMED,1957-10-24 0:00, TS,24.9,-63.2,45,998,atcf,50.43600000000001,57.788999999999994,main
24781,1957296N23302,1957,8, NA, NA,UNNAMED,1957-10-25 6:00, TS,28.2,-65.4,50,991,atcf,58.681999999999995,70.415,main
24783,1957296N23302,1957,8, NA, NA,UNNAMED,1957-10-25 18:00, TS,30.5,-63.8,50,995,atcf,58.681999999999995,63.38,main
24792,1958145N25280,1958,1, NA, NA,UNNAMED,1958-05-25 0:00, TS,25.0,-80.5,25,1003,atcf,5.031000000000001,42.121,main
24793,1958145N25280,1958,1, NA, NA,UNNAMED,1958-05-25 6:00, TS,26.0,-79.3,25,1003,atcf,5.031000000000001,42.121,main
24794,1958145N25280,1958,1, NA, NA,UNNAMED,1958-05-25 12:00, TS,27.0,-79.0,30,1003,atcf,17.645,42.121,main
24795,1958145N25280,1958,1, NA, NA,UNNAMED,1958-05-25 18:00, TS,27.9,-78.9,35,1002,atcf,32.623000000000005,45.641999999999996,main
